Order_ID,Order_Date,Product_Category,Product_SKU,Quantity_Units,Production_Facility,Customer_Region,Order_Priority,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delivery_Status,Calculated_Risk_Score,Machine_Utilization_Pct,Quality_Score,Revenue_EUR,Profit_EUR,Order_Month,Order_Quarter,Order_Year,Day_of_Week,Is_Peak_Season
FED-004410,2024-03-27,Luxury_Packaging,LUX-6647,14450,Fabriano_IT,Americas,Standard,6,5,On_Time,0.169,80.2,95.5,36125.0,11839.13,3,1,2024,Wednesday,0
FED-004411,2023-05-03,Wine_Labels,WIN-4173,41144,Fabriano_IT,Rest_of_Europe,Standard,4,3,On_Time,0.052,79.2,94.8,6171.6,2279.57,5,2,2023,Wednesday,0
FED-004412,2024-10-05,Self_Adhesive_Materials,SEL-6624,89148,Sao_Paulo_BR,Americas,Standard,3,3,On_Time,0.374,97.6,94.6,7131.84,2608.5,10,4,2024,Saturday,1
FED-004413,2023-08-10,Self_Adhesive_Materials,SEL-6834,72553,Verona_IT,Rest_of_Europe,Standard,2,2,On_Time,0.248,92.5,93.8,5804.24,1904.61,8,3,2023,Thursday,1
FED-004414,2023-07-05,Wine_Labels,WIN-6920,61861,Sao_Paulo_BR,Italy,Standard,4,3,On_Time,0.12,89.1,94.8,9279.15,2578.46,7,3,2023,Wednesday,1
FED-004415,2023-02-22,Luxury_Packaging,LUX-2727,13390,Fabriano_IT,Rest_of_Europe,Standard,6,6,On_Time,0.186,85.9,91.4,33475.0,12102.04,2,1,2023,Wednesday,0
FED-004416,2023-05-14,Self_Adhesive_Materials,SEL-6568,112762,Fabriano_IT,Rest_of_Europe,Standard,4,5,Slightly_Late,0.127,78.1,94.3,9020.96,2375.91,5,2,2023,Sunday,0
FED-004417,2023-02-22,Self_Adhesive_Materials,SEL-1439,96392,Fabriano_IT,Rest_of_Europe,Standard,5,5,On_Time,0.102,80.1,94.0,7711.36,2791.94,2,1,2023,Wednesday,0
FED-004418,2024-06-22,Wine_Labels,WIN-1450,44395,Sao_Paulo_BR,Italy,Standard,5,6,Slightly_Late,0.099,87.3,93.4,6659.25,1663.79,6,2,2024,Saturday,0
FED-004419,2024-07-28,Self_Adhesive_Materials,SEL-5575,128517,Chicago_US,Italy,Critical,2,2,On_Time,0.125,84.1,92.6,10281.36,3580.55,7,3,2024,Sunday,1
FED-004420,2023-12-22,Wine_Labels,WIN-3152,22500,Sao_Paulo_BR,Rest_of_Europe,Economy,6,6,On_Time,0.135,95.7,96.4,3375.0,1111.21,12,4,2023,Friday,0
FED-004421,2023-08-29,Wine_Labels,WIN-8611,60193,Barcelona_ES,Asia_Pacific,Standard,5,5,On_Time,0.103,87.4,95.4,9028.95,2966.21,8,3,2023,Tuesday,1
FED-004422,2023-12-26,Wine_Labels,WIN-9614,41909,Barcelona_ES,Rest_of_Europe,Standard,6,6,On_Time,0.065,89.4,92.4,6286.35,2216.76,12,4,2023,Tuesday,0
FED-004423,2024-07-05,Wine_Labels,WIN-6508,52381,Chicago_US,Americas,Standard,4,3,On_Time,0.113,98.0,98.3,7857.15,2632.17,7,3,2024,Friday,1
FED-004424,2023-01-13,Wine_Labels,WIN-9949,31432,Barcelona_ES,Rest_of_Europe,Express,5,7,Slightly_Late,0.047,90.6,92.3,4714.8,1045.6,1,1,2023,Friday,0
FED-004425,2024-03-09,Luxury_Packaging,LUX-6539,15724,Barcelona_ES,Americas,Standard,9,9,On_Time,0.266,90.1,92.1,39310.0,12713.21,3,1,2024,Saturday,0
FED-004426,2023-01-06,Luxury_Packaging,LUX-8171,8958,Sao_Paulo_BR,Rest_of_Europe,Standard,5,7,Slightly_Late,0.212,84.6,96.7,22395.0,6337.44,1,1,2023,Friday,0
FED-004427,2023-06-30,Art_Design_Papers,ART-9219,2583,Chicago_US,Rest_of_Europe,Standard,5,5,On_Time,0.227,82.0,96.1,3099.6,913.29,6,2,2023,Friday,0
FED-004428,2024-03-15,Art_Design_Papers,ART-6053,1280,Verona_IT,Italy,Standard,4,4,On_Time,0.131,71.6,96.9,1536.0,475.08,3,1,2024,Friday,0
FED-004429,2023-08-20,Self_Adhesive_Materials,SEL-5247,81213,Barcelona_ES,Rest_of_Europe,Standard,4,9,Late,0.232,98.0,96.8,6497.04,1791.35,8,3,2023,Sunday,1
FED-004430,2024-02-15,Wine_Labels,WIN-4296,55188,Chicago_US,Rest_of_Europe,Standard,7,7,On_Time,0.073,86.0,94.8,8278.2,2864.74,2,1,2024,Thursday,0
FED-004431,2024-08-10,Art_Design_Papers,ART-7187,4055,Verona_IT,Americas,Standard,6,6,On_Time,0.238,83.7,92.9,4866.0,1561.05,8,3,2024,Saturday,1
FED-004432,2024-04-04,Wine_Labels,WIN-7872,43849,Verona_IT,Americas,Standard,3,3,On_Time,0.061,81.8,93.4,6577.35,2240.5,4,2,2024,Thursday,0
FED-004433,2024-07-31,Luxury_Packaging,LUX-2409,7982,Barcelona_ES,Rest_of_Europe,Standard,8,8,On_Time,0.272,90.8,94.0,19955.0,6855.76,7,3,2024,Wednesday,1
FED-004434,2023-02-25,Luxury_Packaging,LUX-9257,9555,Chicago_US,Italy,Standard,10,10,On_Time,0.174,83.7,95.4,23887.5,7046.14,2,1,2023,Saturday,0
FED-004435,2024-04-03,Self_Adhesive_Materials,SEL-1858,84210,Sao_Paulo_BR,Rest_of_Europe,Standard,3,3,On_Time,0.207,81.8,94.1,6736.8,2238.71,4,2,2024,Wednesday,0
FED-004436,2023-03-16,Art_Design_Papers,ART-6838,6132,Barcelona_ES,Americas,Standard,8,11,Late,0.211,80.5,93.6,7358.4,2215.59,3,1,2023,Thursday,0
FED-004437,2024-11-23,Self_Adhesive_Materials,SEL-8185,132661,Sao_Paulo_BR,Asia_Pacific,Economy,4,5,Slightly_Late,0.299,74.5,94.4,10612.88,3364.71,11,4,2024,Saturday,0
FED-004438,2024-07-13,Wine_Labels,WIN-6645,28858,Chicago_US,Italy,Critical,5,5,On_Time,0.035,75.2,93.1,4328.7,1261.42,7,3,2024,Saturday,1
FED-004439,2023-03-11,Self_Adhesive_Materials,SEL-3286,58266,Chicago_US,Americas,Standard,2,2,On_Time,0.151,79.9,96.3,4661.28,1534.29,3,1,2023,Saturday,0
FED-004440,2023-02-21,Self_Adhesive_Materials,SEL-6608,105295,Fabriano_IT,Asia_Pacific,Standard,5,5,On_Time,0.147,93.5,97.1,8423.6,3087.09,2,1,2023,Tuesday,0
FED-004441,2024-05-23,Wine_Labels,WIN-5082,66662,Barcelona_ES,Rest_of_Europe,Standard,4,3,On_Time,0.079,88.1,94.2,9999.3,2800.59,5,2,2024,Thursday,0
FED-004442,2023-01-05,Wine_Labels,WIN-2886,58356,Barcelona_ES,Rest_of_Europe,Standard,6,6,On_Time,0.068,88.9,96.8,8753.4,2390.14,1,1,2023,Thursday,0
FED-004443,2024-01-12,Wine_Labels,WIN-9841,58669,Barcelona_ES,Americas,Express,6,5,On_Time,0.04,73.6,92.8,8800.35,2798.35,1,1,2024,Friday,0
FED-004444,2023-01-01,Self_Adhesive_Materials,SEL-1756,63315,Barcelona_ES,Americas,Economy,4,4,On_Time,0.185,86.5,91.1,5065.2,1434.61,1,1,2023,Sunday,0
FED-004445,2024-12-15,Art_Design_Papers,ART-5028,5492,Verona_IT,Asia_Pacific,Express,6,10,Late,0.154,88.2,96.0,6590.4,1571.61,12,4,2024,Sunday,0
FED-004446,2024-10-14,Luxury_Packaging,LUX-5373,9464,Fabriano_IT,Rest_of_Europe,Express,5,5,On_Time,0.192,95.0,95.3,23660.0,7296.63,10,4,2024,Monday,1
FED-004447,2024-09-23,Self_Adhesive_Materials,SEL-1452,122882,Sao_Paulo_BR,Rest_of_Europe,Economy,3,3,On_Time,0.527,83.8,92.5,9830.56,2680.92,9,3,2024,Monday,1
FED-004448,2024-05-25,Self_Adhesive_Materials,SEL-5554,106704,Chicago_US,Rest_of_Europe,Critical,4,3,On_Time,0.093,85.7,93.7,8536.32,2876.44,5,2,2024,Saturday,0
FED-004449,2023-09-03,Wine_Labels,WIN-8998,49448,Chicago_US,Italy,Critical,3,3,On_Time,0.063,80.2,94.4,7417.2,2225.36,9,3,2023,Sunday,1
FED-004450,2023-11-13,Self_Adhesive_Materials,SEL-7251,80571,Barcelona_ES,Rest_of_Europe,Express,2,5,Late,0.156,96.6,96.8,6445.68,1904.21,11,4,2023,Monday,0
FED-004451,2023-09-02,Luxury_Packaging,LUX-9024,9596,Chicago_US,Americas,Standard,7,7,On_Time,0.401,93.8,95.3,23990.0,7921.98,9,3,2023,Saturday,1
FED-004452,2023-11-05,Self_Adhesive_Materials,SEL-9577,71075,Barcelona_ES,Rest_of_Europe,Express,3,3,On_Time,0.129,88.0,94.6,5686.0,1571.33,11,4,2023,Sunday,0
FED-004453,2023-06-02,Wine_Labels,WIN-6923,43294,Sao_Paulo_BR,Rest_of_Europe,Standard,3,3,On_Time,0.106,68.8,93.1,6494.1,2054.34,6,2,2023,Friday,0
FED-004454,2023-08-28,Self_Adhesive_Materials,SEL-7852,48900,Barcelona_ES,Americas,Express,6,6,On_Time,0.102,76.4,95.9,3912.0,1194.58,8,3,2023,Monday,1
FED-004455,2023-08-01,Self_Adhesive_Materials,SEL-9587,68930,Sao_Paulo_BR,Rest_of_Europe,Express,7,10,Late,0.209,94.9,98.4,5514.4,1656.29,8,3,2023,Tuesday,1
FED-004456,2023-06-13,Wine_Labels,WIN-3271,40786,Sao_Paulo_BR,Italy,Standard,2,2,On_Time,0.104,78.7,96.4,6117.9,1887.94,6,2,2023,Tuesday,0
FED-004457,2024-11-08,Self_Adhesive_Materials,SEL-7879,65728,Barcelona_ES,Asia_Pacific,Standard,4,4,On_Time,0.162,98.0,92.4,5258.24,1928.39,11,4,2024,Friday,0
FED-004458,2024-04-09,Art_Design_Papers,ART-8612,4256,Chicago_US,Americas,Critical,6,6,On_Time,0.115,80.9,95.0,5107.2,1501.9,4,2,2024,Tuesday,0
FED-004459,2024-10-27,Self_Adhesive_Materials,SEL-2384,62197,Chicago_US,Rest_of_Europe,Critical,4,4,On_Time,0.11,93.5,96.2,4975.76,1773.64,10,4,2024,Sunday,1
FED-004460,2023-04-12,Luxury_Packaging,LUX-8374,7927,Barcelona_ES,Rest_of_Europe,Standard,8,8,On_Time,0.16,63.9,96.7,19817.5,5967.35,4,2,2023,Wednesday,0
FED-004461,2024-02-14,Art_Design_Papers,ART-7456,4730,Chicago_US,Rest_of_Europe,Standard,7,7,On_Time,0.212,84.4,94.6,5676.0,1662.29,2,1,2024,Wednesday,0
FED-004462,2023-02-17,Luxury_Packaging,LUX-3288,11231,Fabriano_IT,Rest_of_Europe,Critical,9,9,On_Time,0.088,87.7,100.8,28077.5,9406.28,2,1,2023,Friday,0
FED-004463,2024-08-23,Luxury_Packaging,LUX-5710,11347,Barcelona_ES,Asia_Pacific,Standard,10,12,Slightly_Late,0.354,90.0,96.4,28367.5,8679.3,8,3,2024,Friday,1
FED-004464,2024-08-09,Self_Adhesive_Materials,SEL-3352,65022,Sao_Paulo_BR,Italy,Standard,5,5,On_Time,0.252,87.5,93.1,5201.76,1803.6,8,3,2024,Friday,1
FED-004465,2024-04-24,Luxury_Packaging,LUX-6927,9487,Barcelona_ES,Italy,Express,5,8,Late,0.165,98.0,97.5,23717.5,7437.16,4,2,2024,Wednesday,0
FED-004466,2024-12-09,Wine_Labels,WIN-9621,72563,Sao_Paulo_BR,Americas,Express,5,5,On_Time,0.086,95.9,95.6,10884.45,3225.78,12,4,2024,Monday,0
FED-004467,2024-03-18,Self_Adhesive_Materials,SEL-8074,107322,Barcelona_ES,Rest_of_Europe,Critical,5,5,On_Time,0.061,67.7,93.8,8585.76,2795.26,3,1,2024,Monday,0
FED-004468,2023-07-27,Luxury_Packaging,LUX-2457,9508,Fabriano_IT,Americas,Express,6,5,On_Time,0.184,98.0,90.6,23770.0,7926.55,7,3,2023,Thursday,1
FED-004469,2024-07-11,Self_Adhesive_Materials,SEL-2777,78630,Sao_Paulo_BR,Rest_of_Europe,Standard,4,4,On_Time,0.227,90.0,97.0,6290.4,2092.77,7,3,2024,Thursday,1
FED-004470,2023-04-25,Self_Adhesive_Materials,SEL-6298,19857,Sao_Paulo_BR,Italy,Express,6,6,On_Time,0.101,88.0,97.8,1588.56,569.07,4,2,2023,Tuesday,0
FED-004471,2023-12-18,Luxury_Packaging,LUX-2709,16534,Barcelona_ES,Rest_of_Europe,Standard,6,6,On_Time,0.205,77.7,93.2,41335.0,14524.04,12,4,2023,Monday,0
FED-004472,2023-12-18,Wine_Labels,WIN-9573,1000,Fabriano_IT,Rest_of_Europe,Standard,6,6,On_Time,0.037,70.1,99.3,150.0,48.04,12,4,2023,Monday,0
FED-004473,2023-08-05,Wine_Labels,WIN-2458,65900,Chicago_US,Americas,Economy,6,8,Slightly_Late,0.214,90.9,95.2,9885.0,2254.93,8,3,2023,Saturday,1
FED-004474,2024-11-03,Wine_Labels,WIN-5054,36963,Barcelona_ES,Asia_Pacific,Economy,5,5,On_Time,0.083,73.0,95.6,5544.45,2004.33,11,4,2024,Sunday,0
FED-004475,2024-11-03,Art_Design_Papers,ART-8165,6860,Sao_Paulo_BR,Rest_of_Europe,Standard,5,5,On_Time,0.33,80.1,91.9,8232.0,3002.31,11,4,2024,Sunday,0
FED-004476,2024-11-11,Wine_Labels,WIN-1752,57057,Chicago_US,Asia_Pacific,Standard,2,2,On_Time,0.131,97.7,93.9,8558.55,2421.47,11,4,2024,Monday,0
FED-004477,2024-12-10,Wine_Labels,WIN-8080,85664,Sao_Paulo_BR,Asia_Pacific,Standard,4,4,On_Time,0.093,81.4,94.7,12849.6,4375.43,12,4,2024,Tuesday,0
FED-004478,2023-05-13,Wine_Labels,WIN-3754,43952,Chicago_US,Rest_of_Europe,Economy,5,5,On_Time,0.14,92.8,95.4,6592.8,1853.25,5,2,2023,Saturday,0
FED-004479,2024-08-29,Wine_Labels,WIN-8950,81316,Sao_Paulo_BR,Rest_of_Europe,Express,5,5,On_Time,0.127,98.0,94.6,12197.4,3489.33,8,3,2024,Thursday,1
FED-004480,2024-08-27,Luxury_Packaging,LUX-2482,11840,Chicago_US,Americas,Standard,9,9,On_Time,0.413,92.8,90.8,29600.0,10850.1,8,3,2024,Tuesday,1
FED-004481,2023-01-05,Wine_Labels,WIN-6125,49950,Chicago_US,Rest_of_Europe,Standard,2,5,Late,0.081,78.0,95.7,7492.5,1680.96,1,1,2023,Thursday,0
FED-004482,2024-11-23,Self_Adhesive_Materials,SEL-3107,62699,Verona_IT,Asia_Pacific,Express,3,3,On_Time,0.088,83.8,93.4,5015.92,1551.77,11,4,2024,Saturday,0
FED-004483,2023-05-08,Self_Adhesive_Materials,SEL-7270,70604,Barcelona_ES,Rest_of_Europe,Standard,4,4,On_Time,0.118,73.9,95.0,5648.32,1525.12,5,2,2023,Monday,0
FED-004484,2023-06-25,Self_Adhesive_Materials,SEL-7963,68205,Barcelona_ES,Italy,Standard,2,4,Slightly_Late,0.159,83.4,95.5,5456.4,1329.46,6,2,2023,Sunday,0
FED-004485,2024-02-22,Wine_Labels,WIN-5717,14584,Fabriano_IT,Asia_Pacific,Standard,6,6,On_Time,0.037,77.6,94.5,2187.6,754.34,2,1,2024,Thursday,0
FED-004486,2023-07-13,Self_Adhesive_Materials,SEL-1237,25034,Chicago_US,Rest_of_Europe,Express,5,5,On_Time,0.124,91.5,92.6,2002.72,696.67,7,3,2023,Thursday,1
FED-004487,2023-08-29,Wine_Labels,WIN-5650,63423,Chicago_US,Asia_Pacific,Express,3,3,On_Time,0.11,88.2,94.7,9513.45,2869.59,8,3,2023,Tuesday,1
FED-004488,2023-03-09,Self_Adhesive_Materials,SEL-6677,97520,Fabriano_IT,Americas,Critical,3,3,On_Time,0.099,95.6,94.2,7801.6,2506.97,3,1,2023,Thursday,0
FED-004489,2023-02-20,Luxury_Packaging,LUX-5042,10716,Barcelona_ES,Asia_Pacific,Critical,6,6,On_Time,0.109,95.4,95.4,26790.0,9875.66,2,1,2023,Monday,0
FED-004490,2023-07-08,Luxury_Packaging,LUX-3289,6182,Sao_Paulo_BR,Americas,Standard,9,9,On_Time,0.346,97.4,97.1,15455.0,5254.65,7,3,2023,Saturday,1
FED-004491,2023-09-29,Wine_Labels,WIN-8668,55795,Barcelona_ES,Italy,Economy,3,5,Slightly_Late,0.237,91.4,96.2,8369.25,2645.15,9,3,2023,Friday,1
FED-004492,2024-05-10,Wine_Labels,WIN-3117,61185,Sao_Paulo_BR,Rest_of_Europe,Express,6,6,On_Time,0.061,76.9,97.2,9177.75,3206.12,5,2,2024,Friday,0
FED-004493,2024-05-15,Luxury_Packaging,LUX-8169,5379,Fabriano_IT,Rest_of_Europe,Standard,7,7,On_Time,0.143,84.4,96.6,13447.5,4570.62,5,2,2024,Wednesday,0
FED-004494,2023-05-11,Luxury_Packaging,LUX-5720,10002,Chicago_US,Rest_of_Europe,Economy,5,9,Late,0.311,83.9,95.7,25005.0,7944.72,5,2,2023,Thursday,0
FED-004495,2024-04-24,Art_Design_Papers,ART-5047,5121,Fabriano_IT,Rest_of_Europe,Economy,4,8,Late,0.291,82.1,94.2,6145.2,1797.1,4,2,2024,Wednesday,0
FED-004496,2024-08-17,Wine_Labels,WIN-1835,49619,Sao_Paulo_BR,Italy,Standard,4,4,On_Time,0.153,93.5,97.8,7442.85,2149.5,8,3,2024,Saturday,1
FED-004497,2023-05-23,Art_Design_Papers,ART-4646,6652,Barcelona_ES,Rest_of_Europe,Critical,5,5,On_Time,0.169,98.0,96.6,7982.4,2423.67,5,2,2023,Tuesday,0
FED-004498,2024-10-13,Wine_Labels,WIN-6415,38073,Verona_IT,Rest_of_Europe,Standard,3,3,On_Time,0.074,75.2,95.5,5710.95,1851.47,10,4,2024,Sunday,1
FED-004499,2024-05-31,Wine_Labels,WIN-2144,70468,Barcelona_ES,Rest_of_Europe,Standard,6,6,On_Time,0.094,91.0,93.6,10570.2,3565.0,5,2,2024,Friday,0
FED-004500,2023-05-15,Self_Adhesive_Materials,SEL-2796,37950,Sao_Paulo_BR,Rest_of_Europe,Standard,6,6,On_Time,0.166,88.7,98.5,3036.0,1105.57,5,2,2023,Monday,0
FED-004501,2023-06-01,Art_Design_Papers,ART-2434,7901,Barcelona_ES,Rest_of_Europe,Standard,7,7,On_Time,0.38,92.9,91.8,9481.2,2695.96,6,2,2023,Thursday,0
FED-004502,2023-10-22,Self_Adhesive_Materials,SEL-3904,62083,Verona_IT,Italy,Standard,3,3,On_Time,0.211,98.0,94.3,4966.64,1528.7,10,4,2023,Sunday,1
FED-004503,2023-02-04,Self_Adhesive_Materials,SEL-1063,89257,Chicago_US,Americas,Standard,5,4,On_Time,0.124,72.4,95.1,7140.56,2586.42,2,1,2023,Saturday,0
FED-004504,2023-10-10,Self_Adhesive_Materials,SEL-4444,79198,Fabriano_IT,Americas,Standard,3,3,On_Time,0.175,81.4,99.1,6335.84,1862.94,10,4,2023,Tuesday,1
FED-004505,2023-06-14,Self_Adhesive_Materials,SEL-1122,106026,Sao_Paulo_BR,Rest_of_Europe,Standard,3,4,Slightly_Late,0.249,80.3,91.9,8482.08,1881.94,6,2,2023,Wednesday,0
FED-004506,2024-10-08,Wine_Labels,WIN-4915,46721,Fabriano_IT,Americas,Express,5,5,On_Time,0.064,96.0,94.6,7008.15,2261.25,10,4,2024,Tuesday,1
FED-004507,2023-11-23,Wine_Labels,WIN-9935,24780,Sao_Paulo_BR,Rest_of_Europe,Critical,5,5,On_Time,0.048,93.8,95.0,3717.0,1211.27,11,4,2023,Thursday,0
FED-004508,2023-11-24,Self_Adhesive_Materials,SEL-4572,99646,Verona_IT,Asia_Pacific,Critical,2,2,On_Time,0.087,87.9,94.0,7971.68,2569.6,11,4,2023,Friday,0
FED-004509,2023-02-10,Wine_Labels,WIN-3302,52246,Sao_Paulo_BR,Italy,Critical,7,7,On_Time,0.042,88.1,94.8,7836.9,2241.45,2,1,2023,Friday,0
FED-004510,2023-12-17,Luxury_Packaging,LUX-7594,2200,Chicago_US,Rest_of_Europe,Standard,8,8,On_Time,0.211,98.0,97.7,5500.0,1534.2,12,4,2023,Sunday,0
FED-004511,2024-01-14,Luxury_Packaging,LUX-1455,14775,Verona_IT,Rest_of_Europe,Standard,10,10,On_Time,0.157,83.9,95.3,36937.5,11071.12,1,1,2024,Sunday,0
FED-004512,2023-09-05,Wine_Labels,WIN-6795,31865,Chicago_US,Rest_of_Europe,Standard,5,5,On_Time,0.103,88.5,95.3,4779.75,1450.62,9,3,2023,Tuesday,1
FED-004513,2024-10-26,Self_Adhesive_Materials,SEL-6475,88060,Chicago_US,Rest_of_Europe,Standard,4,4,On_Time,0.244,96.5,95.7,7044.8,2401.76,10,4,2024,Saturday,1
FED-004514,2023-10-31,Self_Adhesive_Materials,SEL-2113,87079,Fabriano_IT,Rest_of_Europe,Express,4,4,On_Time,0.136,96.1,98.2,6966.32,2165.74,10,4,2023,Tuesday,1
FED-004515,2024-06-11,Luxury_Packaging,LUX-6913,8840,Chicago_US,Rest_of_Europe,Standard,8,8,On_Time,0.21,85.0,93.6,22100.0,7792.19,6,2,2024,Tuesday,0
FED-004516,2024-08-16,Luxury_Packaging,LUX-4746,5902,Chicago_US,Americas,Critical,8,8,On_Time,0.172,91.4,98.0,14755.0,4740.36,8,3,2024,Friday,1
FED-004517,2024-12-23,Wine_Labels,WIN-5199,68666,Barcelona_ES,Rest_of_Europe,Express,4,4,On_Time,0.044,81.4,94.4,10299.9,3092.78,12,4,2024,Monday,0
FED-004518,2024-10-14,Wine_Labels,WIN-5351,68717,Verona_IT,Italy,Standard,6,6,On_Time,0.082,88.6,94.8,10307.55,3464.23,10,4,2024,Monday,1
FED-004519,2023-12-13,Luxury_Packaging,LUX-4765,5635,Sao_Paulo_BR,Americas,Standard,10,12,Slightly_Late,0.241,89.3,92.3,14087.5,3106.78,12,4,2023,Wednesday,0
FED-004520,2024-05-11,Luxury_Packaging,LUX-1940,7366,Verona_IT,Rest_of_Europe,Express,10,10,On_Time,0.138,91.9,93.5,18415.0,6464.86,5,2,2024,Saturday,0
FED-004521,2023-07-09,Self_Adhesive_Materials,SEL-3338,108950,Chicago_US,Italy,Critical,2,2,On_Time,0.164,90.6,97.9,8716.0,2859.5,7,3,2023,Sunday,1
FED-004522,2023-05-05,Wine_Labels,WIN-4116,52726,Fabriano_IT,Americas,Standard,7,7,On_Time,0.067,89.8,99.8,7908.9,2831.75,5,2,2023,Friday,0
FED-004523,2024-09-12,Wine_Labels,WIN-6007,34380,Sao_Paulo_BR,Italy,Standard,3,3,On_Time,0.187,93.3,94.6,5157.0,1604.74,9,3,2024,Thursday,1
FED-004524,2024-08-04,Luxury_Packaging,LUX-6380,10832,Fabriano_IT,Italy,Standard,4,4,On_Time,0.321,91.9,93.1,27080.0,9530.71,8,3,2024,Sunday,1
FED-004525,2023-07-22,Self_Adhesive_Materials,SEL-9172,29780,Sao_Paulo_BR,Asia_Pacific,Standard,2,2,On_Time,0.278,93.5,94.6,2382.4,654.86,7,3,2023,Saturday,1
FED-004526,2024-02-17,Luxury_Packaging,LUX-5971,3358,Sao_Paulo_BR,Asia_Pacific,Critical,7,7,On_Time,0.083,71.7,91.8,8395.0,3012.46,2,1,2024,Saturday,0
FED-004527,2024-02-13,Luxury_Packaging,LUX-1079,12431,Chicago_US,Rest_of_Europe,Standard,6,6,On_Time,0.264,98.0,97.6,31077.5,9738.98,2,1,2024,Tuesday,0
FED-004528,2024-11-27,Art_Design_Papers,ART-6832,2721,Barcelona_ES,Rest_of_Europe,Express,5,8,Late,0.186,91.1,95.2,3265.2,835.82,11,4,2024,Wednesday,0
FED-004529,2023-01-17,Luxury_Packaging,LUX-8810,9261,Barcelona_ES,Rest_of_Europe,Standard,8,8,On_Time,0.158,80.3,90.5,23152.5,7914.09,1,1,2023,Tuesday,0
FED-004530,2023-07-08,Luxury_Packaging,LUX-6364,9330,Sao_Paulo_BR,Italy,Standard,10,10,On_Time,0.274,84.9,95.0,23325.0,7007.52,7,3,2023,Saturday,1
FED-004531,2024-04-03,Self_Adhesive_Materials,SEL-7764,97524,Fabriano_IT,Rest_of_Europe,Standard,2,2,On_Time,0.208,98.0,96.0,7801.92,2665.94,4,2,2024,Wednesday,0
FED-004532,2024-07-07,Self_Adhesive_Materials,SEL-8659,97631,Sao_Paulo_BR,Rest_of_Europe,Standard,2,5,Late,0.37,91.1,94.0,7810.48,2130.01,7,3,2024,Sunday,1
FED-004533,2023-07-01,Wine_Labels,WIN-7516,86298,Fabriano_IT,Rest_of_Europe,Express,4,4,On_Time,0.076,97.3,95.7,12944.7,3988.4,7,3,2023,Saturday,1
FED-004534,2023-04-18,Wine_Labels,WIN-9959,52638,Verona_IT,Rest_of_Europe,Economy,2,2,On_Time,0.096,76.7,98.7,7895.7,2824.06,4,2,2023,Tuesday,0
FED-004535,2023-02-19,Art_Design_Papers,ART-9518,3920,Sao_Paulo_BR,Rest_of_Europe,Standard,6,6,On_Time,0.236,83.1,92.0,4704.0,1598.29,2,1,2023,Sunday,0
FED-004536,2024-12-13,Luxury_Packaging,LUX-5174,11408,Chicago_US,Rest_of_Europe,Economy,5,10,Late,0.307,81.5,96.2,28520.0,8935.99,12,4,2024,Friday,0
FED-004537,2023-01-20,Self_Adhesive_Materials,SEL-7833,109397,Sao_Paulo_BR,Rest_of_Europe,Standard,2,2,On_Time,0.302,90.4,96.5,8751.76,3166.02,1,1,2023,Friday,0
FED-004538,2023-03-30,Wine_Labels,WIN-4855,38635,Barcelona_ES,Americas,Express,3,3,On_Time,0.064,96.6,96.6,5795.25,1874.53,3,1,2023,Thursday,0
FED-004539,2023-04-14,Luxury_Packaging,LUX-7894,9603,Sao_Paulo_BR,Rest_of_Europe,Critical,8,8,On_Time,0.16,92.6,92.9,24007.5,8670.52,4,2,2023,Friday,0
FED-004540,2024-08-22,Wine_Labels,WIN-5058,52315,Fabriano_IT,Americas,Standard,3,3,On_Time,0.098,82.5,96.9,7847.25,2565.97,8,3,2024,Thursday,1
FED-004541,2024-10-08,Art_Design_Papers,ART-1455,6589,Sao_Paulo_BR,Italy,Standard,6,6,On_Time,0.547,98.0,94.4,7906.8,2373.45,10,4,2024,Tuesday,1
FED-004542,2023-03-20,Luxury_Packaging,LUX-4939,7613,Verona_IT,Rest_of_Europe,Standard,7,9,Slightly_Late,0.128,83.1,94.8,19032.5,4725.75,3,1,2023,Monday,0
FED-004543,2024-08-16,Wine_Labels,WIN-4552,75803,Fabriano_IT,Asia_Pacific,Express,6,6,On_Time,0.072,89.6,94.2,11370.45,3717.63,8,3,2024,Friday,1
FED-004544,2024-11-26,Wine_Labels,WIN-5004,34191,Verona_IT,Italy,Standard,2,1,On_Time,0.06,81.4,94.1,5128.65,1450.18,11,4,2024,Tuesday,0
FED-004545,2023-05-06,Luxury_Packaging,LUX-1297,9532,Chicago_US,Italy,Standard,8,10,Slightly_Late,0.286,98.0,95.4,23830.0,5355.67,5,2,2023,Saturday,0
FED-004546,2023-09-08,Wine_Labels,WIN-1225,63065,Chicago_US,Rest_of_Europe,Standard,4,4,On_Time,0.125,89.1,96.9,9459.75,2908.74,9,3,2023,Friday,1
FED-004547,2023-01-08,Self_Adhesive_Materials,SEL-8584,50760,Verona_IT,Rest_of_Europe,Standard,5,4,On_Time,0.083,83.1,93.9,4060.8,1253.71,1,1,2023,Sunday,0
FED-004548,2024-01-21,Self_Adhesive_Materials,SEL-4906,74057,Fabriano_IT,Italy,Standard,3,3,On_Time,0.154,86.6,98.4,5924.56,1642.23,1,1,2024,Sunday,0
